,,,,,,,,,,,,,,
Маркетплейс: отчет по отправленным товарам,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Параметры:,,Период: 01.11.2025 - 31.01.2026,,,,,,,,,,,,
Отбор:,,"Контрагент В группе из списка ""ИНТЕРНЕТ РЕШЕНИЯ ООО; FBS Яндекс Маркет ; РВБ ООО (Вайлдберриз) "" И
Склад В группе из списка ""Склад РВП ОСНОВНОЙ; Склад для маркетплейсов""",,,,,,,,,,,,
,,,,,,,,,,,,,,
Дата накладной,,,Номер отправления или идентификатор услуги,Номер реализации в 1С,Номер заказа,,Список артикулов,,Организация,Контрагент,Список товаров или название услуги,Склад,Количество,Сумма
05.11.2025 11:11:52,,,50490043072,ГФУТ-014870,ГФУТ-025265,,УТ-00004388,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"80 Тумба ""Catherine 80 №2""  (ум. Фостер 800П/800/COMO 80) белый камень",Склад РВП ОСНОВНОЙ,1,"22 267,2"
05.11.2025 11:11:52,,,50490043072,ГФУТ-014870,ГФУТ-025265,,Це012738   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"80 Раковина встраив.: COMO 80 1 отв., белый, Сорт1(18)",Склад РВП ОСНОВНОЙ,1,"14 844,8"
05.11.2025 11:11:55,,,50501498048,ГФУТ-014871,ГФУТ-025268,,00-00000949,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"40 Раковина встраив.: COMO 40 1 отв., белый, Сорт1(22)",Склад РВП ОСНОВНОЙ,1,"4 449,2"
05.11.2025 11:11:55,,,50501498048,ГФУТ-014871,ГФУТ-025268,,УТ-00162513,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,40 Подвесная тумба «Bricks 40» (ум. Como 40),Склад РВП ОСНОВНОЙ,1,"6 673,8"
05.11.2025 11:11:58,,,50529724163,ГФУТ-014872,ГФУТ-025315,,УТ-00160108,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад РВП ОСНОВНОЙ,1,"5 572,5"
05.11.2025 11:11:58,,,50529724163,ГФУТ-014872,ГФУТ-025315,,00-00001871,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"55 Умывальник ""Уют 550""",Склад РВП ОСНОВНОЙ,1,"5 572,5"
05.11.2025 11:12:18,,,50257530240,ГФУТ-014873,ГФУТ-024952,,УТ-00006479,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"105 Умывальник ""Модерн 1050"" (ТУР)",Склад РВП ОСНОВНОЙ,1,"19 724,4"
05.11.2025 11:12:18,,,50257530240,ГФУТ-014873,ГФУТ-024952,,УТ-00003395,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"100 Тумба ""Modern 100 ""Т"" (ум. Модерн 105)",Склад РВП ОСНОВНОЙ,1,"29 586,6"
05.11.2025 11:12:36,,,50466139520,ГФУТ-014874,ГФУТ-025262,,УТ-00005932,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"105 Тумба ""Duglas 105 №2"" (ум. Дуглас 105/Виктория-100) с сифоном",Склад РВП ОСНОВНОЙ,1,"34 085,4"
05.11.2025 11:12:36,,,50466139520,ГФУТ-014874,ГФУТ-025262,,УТ-00002272,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"105 Умывальник ""Дуглас 1050""",Склад РВП ОСНОВНОЙ,1,"22 723,6"
